Age,Education,Experience,Hours
-1.2,-0.8999999999999999,1.96,10.92
1.2,-0.3,0.8400000000000001,11.2
-0.6,0.6,4.199999999999999,10.64
-1.2,-0.3,2.2399999999999998,11.76
-0.6,-0.3,3.92,11.2
0.6,-0.8999999999999999,4.76,11.76
0.6,-0.3,5.04,10.64
0.6,-0.3,0.27999999999999997,11.76
-0.6,-0.8999999999999999,0.0,10.92
0.6,-0.8999999999999999,0.5599999999999999,10.36
-0.6,-0.3,2.2399999999999998,11.76
-1.2,-0.8999999999999999,4.199999999999999,10.64
-1.2,-0.3,4.199999999999999,10.92
-1.2,-0.3,3.92,11.2
-0.6,-0.3,1.1199999999999999,11.2
1.2,-0.3,1.96,10.92
1.2,-0.8999999999999999,0.27999999999999997,10.64
-0.6,-0.3,0.8400000000000001,11.76
-0.6,-0.3,1.1199999999999999,10.36
1.2,0.6,3.3600000000000003,10.36
-0.6,-0.3,1.96,12.04
-0.6,0.6,0.27999999999999997,10.92
0.6,-0.3,1.6800000000000002,11.48
-0.6,0.6,5.04,11.2
1.2,0.6,0.8400000000000001,12.04
-1.2,0.6,2.8,11.48
1.2,-0.8999999999999999,3.6399999999999997,11.48
-0.6,0.6,3.3600000000000003,11.76
-0.6,0.6,2.52,11.76
-0.6,-0.3,3.3600000000000003,11.48
-0.6,0.6,5.32,10.92
-1.2,-0.8999999999999999,5.04,10.64
-0.6,0.6,2.8,11.48
-0.6,-0.8999999999999999,2.8,11.76
0.6,0.6,2.2399999999999998,11.48
-0.6,-0.3,5.32,11.48
0.6,-0.8999999999999999,5.32,10.36
0.6,0.6,1.4,11.2
0.6,-0.3,2.8,10.64
0.6,-0.8999999999999999,0.0,10.92
0.6,-0.8999999999999999,4.4799999999999995,11.48
-0.6,0.6,2.8,10.92
-1.2,-0.8999999999999999,0.8400000000000001,12.04
1.2,-0.3,0.5599999999999999,12.04
1.2,-0.8999999999999999,0.0,11.48
0.6,0.6,2.8,11.76
-0.6,-0.3,2.2399999999999998,10.64
0.6,-0.3,2.2399999999999998,10.92
-0.6,-0.8999999999999999,5.04,11.2
0.6,-0.3,0.8400000000000001,11.76
0.6,-0.8999999999999999,2.52,10.92
0.6,-0.3,1.1199999999999999,10.64
-0.6,1.7999999999999998,2.8,11.48
0.6,-0.8999999999999999,4.4799999999999995,11.2
-1.2,-0.3,0.5599999999999999,11.48
0.6,0.6,3.3600000000000003,11.2
-1.2,0.6,2.52,11.2
-0.6,-0.3,2.2399999999999998,11.48
-0.6,0.6,1.4,10.36
-0.6,-0.3,1.96,10.64
-1.2,0.6,5.04,11.48
0.6,0.6,3.3600000000000003,11.48
-0.6,-0.8999999999999999,3.92,11.2
-0.6,-0.3,0.0,11.2
-0.6,-0.8999999999999999,1.1199999999999999,11.48
-1.2,-0.8999999999999999,4.199999999999999,10.92
-0.6,-0.3,3.08,10.92
0.6,-0.3,3.92,11.2
1.2,-0.3,4.199999999999999,11.2
-0.6,0.6,0.8400000000000001,11.48
1.2,-0.8999999999999999,2.2399999999999998,11.2
0.6,-0.3,4.199999999999999,11.48
-0.6,-0.3,0.0,12.04
-1.2,-0.3,0.0,10.92
-1.2,0.6,1.6800000000000002,11.2
-1.2,-0.8999999999999999,4.199999999999999,10.64
0.6,-0.3,0.5599999999999999,10.64
0.6,0.6,3.92,10.36
-0.6,-0.3,0.8400000000000001,11.76
-0.6,-0.8999999999999999,0.5599999999999999,11.2
1.2,-0.3,5.32,12.04
1.2,0.6,3.08,10.64
-0.6,-0.8999999999999999,2.2399999999999998,11.2
-0.6,-0.8999999999999999,2.8,11.48
0.6,-0.3,1.1199999999999999,11.48
-0.6,-0.3,4.199999999999999,12.04
-1.2,0.6,3.3600000000000003,10.92
0.6,-0.3,2.2399999999999998,11.48
-0.6,-0.3,5.04,12.32
0.6,-0.8999999999999999,1.96,12.04
-0.6,-0.3,2.52,12.04
-0.6,0.6,2.8,11.48
-0.6,-0.3,0.0,11.48
0.6,0.6,4.199999999999999,12.6
1.2,-0.3,3.3600000000000003,11.48
-0.6,-0.3,0.5599999999999999,11.48
-0.6,-0.3,0.0,11.48
-0.6,-0.8999999999999999,2.52,10.64
1.2,-0.8999999999999999,4.4799999999999995,11.48
-0.6,-0.3,1.1199999999999999,10.36
-0.6,1.7999999999999998,5.04,10.64
-0.6,-0.3,0.0,11.48
1.2,-0.3,3.3600000000000003,11.76
-0.6,-0.8999999999999999,0.5599999999999999,11.48
-0.6,-0.3,1.96,10.36
1.2,0.6,1.4,11.76
0.6,-0.8999999999999999,1.6800000000000002,12.32
-1.2,-0.8999999999999999,0.27999999999999997,10.92
1.2,-0.8999999999999999,3.3600000000000003,11.2
-1.2,-0.3,5.04,10.64
-0.6,0.6,1.1199999999999999,12.04
0.6,0.6,2.52,10.92
-1.2,-0.8999999999999999,2.52,11.48
0.6,-0.3,5.04,11.2
-0.6,-0.3,4.4799999999999995,11.2
-0.6,-0.3,3.3600000000000003,10.92
-0.6,-0.3,1.1199999999999999,11.48
-0.6,-0.3,4.76,11.76
-0.6,-0.8999999999999999,3.08,11.2
-0.6,-0.3,2.8,11.48
-0.6,-0.3,4.199999999999999,12.32
-0.6,-0.3,0.8400000000000001,10.92
-0.6,-0.8999999999999999,5.32,11.48
-0.6,0.6,5.32,10.36
0.6,-0.8999999999999999,3.6399999999999997,12.04
-0.6,-0.3,0.0,11.76
-0.6,-0.8999999999999999,2.52,11.48
-0.6,-0.3,2.8,10.64
-0.6,-0.3,1.6800000000000002,9.52
1.2,0.6,0.8400000000000001,10.92
-0.6,-0.3,1.1199999999999999,10.92
-0.6,0.6,3.08,10.64
-0.6,-0.8999999999999999,3.92,11.48
